"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"Gruppe_Allgemein";"COMM1_Sch_IG";"COMM2_Sch_IG";"COMM3_Sch_IG";"COMM4_Sch_IG";"COMM5_Sch_IG";"COMM6_Sch_IG";"COMM7_Sch_IG";"OE2_Sch_IG";"CSE2_Sch_IG";"Int_Sch_IG";"PL_Sch_IG";"VUEIC1_Sch_IG";"VUEIC2_Sch_IG";"Alter_Sch_IG";"Ausbildung_Sch_IG";"Familie_Sch_IG";"HBJUB";"TK";"GH";"FB";"TW";"Insta";"NG";"SV";"IA";"ZA";"Google";"Sonstiges";"Sonstiges_Text";"UserCode_1_Sch_IG";"UserCode_2_Sch_IG";"UserCode_3_Sch_IG";"UserCode_4_Sch_IG";"COMM1_Ang_IG";"COMM2_Ang_IG";"COMM3_Ang_IG";"COMM4_Ang_IG";"COMM5_Ang_IG";"COMM6_Ang_IG";"COMM7_Ang_IG";"OE2_Ang_IG";"CSE2_Ang_IG";"Int_Ang_IG";"PL_Ang_IG";"VUE1_Ang_IG";"VUE2_Ang_IG";"Alter_Ang_IG";"Ausbildung_Ang_IG";"Familie_Ang_IG";"HBJUB_Ang_IG";"TK_Ang_IG";"GH_Ang_IG";"FB_Ang_IG";"TW_Ang_IG";"Insta_Ang_IG";"NG_Ang_IG";"SV_Ang_IG";"IA_Ang_IG";"ZA_Ang_IG";"Google_Ang_IG";"Sonstiges_Ang_IG";"Sonstiges_Text_Ang_IG";"Code_ang_IG1";"Code_ang_IG2";"Code_ang_IG3";"Code_ang_IG_ges";"COMM1_MA_IG";"COMM2_MA_IG";"COMM3_MA_IG";"COMM4_MA_IG";"COMM5_MA_IG";"OE2_MA_IG";"SE_MA_IG";"Int_MA_IG";"PL_MA_IG";"Zufr1_MA_IG";"Zufr2_MA_IG";"Zufr3_MA_IG";"Geschlecht_MA_IG";"Alter_MA_IG";"Ausbildung_MA_IG";"Familie_MA_IG";"HBJUB_MA_IG";"TK_MA_IG";"GH_MA_IG";"FB_MA_IG";"TW_MA_IG";"Insta_MA_IG";"NG_MA_IG";"SV_MA_IG";"IA_MA_IG";"ZA_MA_IG";"Google_MA_IG";"Sonstiges_MA_IG";"Sonstiges_Text_MA_IG";"UserCode_1_MA_IG";"UserCode_2_MA_IG";"UserCode_3_MA_IG";"UserCode_4_MA_IG";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"tic"
"270";"0";"0";"22";"7283841";"-77";"121";"-66";"1";"3";"4";"5";"5";"5";"4";"1";"4";"2";"2";"1";"2";"1";"28";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Ut";"Th";"23";"Utth23";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 9; SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36 (Ecosia android@101.0.4951.41)";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"1";"0";"-77";"-77";"1c073a2318541812c4b104534f5875ce";"1";"0";"1678428347";"2023-03-10 06:05:47";"2023-03-10 06:08:23";"0000-00-00 00:00:00";"a8df1fb0410c6af6496e074f097bc46c"
"271";"0";"0";"22";"7283861";"-77";"1581";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"3";"4";"4";"5";"1";"6";"4";"6";"5";"2";"3";"3";"2";"36";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Deutsches Ärzteblatt ";"Be";"Ma";"1";"Bema01";"Mozilla/5.0 (Linux; Android 8.1.0; Aquaris X Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"https://www.aerzteblatt.de/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283860,7283861";"1";"0";"0";"-77";"-77";"5ba34c5d2a8881b21eccc6c6efc5fda0";"1";"0";"1678445638";"2023-03-10 10:53:58";"2023-03-10 11:21:54";"0000-00-00 00:00:00";"dbab06945c4b73386f558ea37450d665"
"272";"0";"0";"22";"7283835";"-77";"0";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; Pixel 6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36";"android-app://com.google.android.googlequicksearchbox/";"0";"0";"-66";"0";"7283834,7283835";"1";"1";"0";"-77";"-77";"f1e71d80ed2f452216c25c8d86098cfb";"1";"0";"1678446536";"2023-03-10 11:08:56";"2023-03-10 11:09:04";"0000-00-00 00:00:00";"-66"
"273";"0";"0";"22";"7283859";"-77";"-1";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283836,7283846,7283856,7283859,7283836,7283846,7283856,7283859,7283836,7283846,7283856,7283859";"1";"1";"0";"-77";"-77";"60705fd971f87b4608145ed0842213f5";"1";"0";"1678446539";"2023-03-10 11:08:59";"2023-03-11 12:20:05";"0000-00-00 00:00:00";"-66"
"278";"0";"0";"22";"7283835";"-77";"0";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835";"1";"1";"0";"-77";"-77";"7d0204ef994d51b970f808cb502ba6d5";"1";"0";"1678457287";"2023-03-10 14:08:07";"2023-03-10 14:08:16";"0000-00-00 00:00:00";"-66"
"284";"0";"0";"22";"7283841";"-77";"260";"-66";"1";"5";"4";"4";"6";"6";"5";"4";"4";"3";"5";"4";"6";"4";"33";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Da";"Ra";"1";"DaRa01";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Android 10; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"0";"0";"-77";"-77";"31e9f95c63d226d47e788b13b61f5121";"1";"0";"1678534270";"2023-03-11 11:31:10";"2023-03-11 11:36:21";"0000-00-00 00:00:00";"80ec75b8b85e9ce6948d629c67ef2efa"
"285";"0";"0";"22";"7283861";"-77";"82";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"4";"4";"5";"4";"5";"5";"6";"5";"5";"4";"4";"4";"2";"44";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"-99";"Ma";"He";"20";"Mahe20";"Mozilla/5.0 (Linux; Android 13; SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36";"https://www.aerzteblatt.de/";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859,7283860,7283861";"1";"1";"0";"-77";"-77";"89eb1b780f811710224d7f9946a73d0b";"1";"0";"1678544603";"2023-03-11 14:23:23";"2023-03-11 14:25:29";"0000-00-00 00:00:00";"4a7a83ab53224709eabd4a9b8591b74a"
"287";"0";"0";"22";"7283839";"-77";"32";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"0";"0";"0";"-77";"-77";"0886844fc5ff0649a94b333f00193f67";"1";"0";"1678578263";"2023-03-11 23:44:23";"2023-03-11 23:45:00";"0000-00-00 00:00:00";"-66"
"291";"0";"0";"22";"7283841";"-77";"258";"-66";"1";"4";"4";"5";"4";"5";"6";"4";"6";"4";"6";"3";"2";"3";"32";"3";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Ca";"Di";"5";"CaDi05";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A528B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"f09e1151e8155b5ed31f8664ac6fef88";"1";"0";"1678606353";"2023-03-12 07:32:33";"2023-03-12 07:37:42";"0000-00-00 00:00:00";"e9e830f34895a414a12f906499d67645"
"292";"0";"0";"22";"7283841";"-77";"119";"-66";"1";"2";"6";"5";"5";"5";"6";"6";"6";"4";"6";"6";"5";"5";"31";"3";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Br";"Vo";"10";"BrVo10";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 9; G8343) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"1";"0";"-77";"-77";"1014094d6befc2f0c21dbba46fc7d046";"1";"0";"1678618032";"2023-03-12 10:47:12";"2023-03-12 10:50:07";"0000-00-00 00:00:00";"b7262f40afb3aa7cccfe7085fa51e9ff"
"293";"0";"0";"22";"7283839";"-77";"35";"-66";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839";"1";"0";"0";"-77";"-77";"ea86345ed73572f31cdb1f2a02a22cf3";"1";"0";"1678625047";"2023-03-12 12:44:07";"2023-03-12 12:44:48";"0000-00-00 00:00:00";"-66"
"294";"0";"0";"22";"7283841";"-77";"142";"-66";"1";"5";"5";"5";"5";"5";"5";"5";"6";"2";"5";"5";"5";"5";"34";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"In";"Eb";"14";"Ineb14";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"6298a2c56ed1e55060b7022b0b65eeb8";"1";"0";"1678633062";"2023-03-12 14:57:42";"2023-03-12 15:00:58";"0000-00-00 00:00:00";"b8d843e492ee79deb67cbde47cd31ed9"
"297";"0";"0";"22";"7283859";"-77";"42";"-66";"3";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 10; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283846,7283856,7283859";"1";"1";"0";"-77";"-77";"b73b2575476fe5051c6bfbd7738b06a3";"1";"0";"1678641495";"2023-03-12 17:18:15";"2023-03-12 17:19:01";"0000-00-00 00:00:00";"-66"
"298";"0";"0";"22";"7283841";"-77";"155";"-66";"1";"4";"4";"4";"4";"5";"4";"4";"5";"3";"2";"3";"1";"4";"32";"4";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Re";"Jo";"16";"Rejo16";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"0";"0";"0";"-77";"-77";"c40dc6b94f1172197008cc37c62d5e77";"1";"0";"1678643948";"2023-03-12 17:59:08";"2023-03-12 18:02:33";"0000-00-00 00:00:00";"3bd28be1003fecc11a2fbc66e6445ef4"
"299";"0";"0";"22";"7283835";"-77";"27";"-66";"0";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; Pixel 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283835,7283835";"1";"1";"0";"-77";"-77";"19a5a96471f3358489fd3944e800adfd";"1";"0";"1678657124";"2023-03-12 21:38:44";"2023-03-12 21:39:14";"0000-00-00 00:00:00";"-66"
"301";"0";"0";"22";"7283841";"-77";"191";"-66";"1";"6";"5";"4";"4";"1";"3";"4";"6";"5";"6";"6";"2";"3";"21";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"Ca";"St";"3";"CaSt03";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 13; Pixel 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"d5c49331e8d9c4b18e47147cf1d7b372";"1";"0";"1678657150";"2023-03-12 21:39:10";"2023-03-12 21:43:45";"0000-00-00 00:00:00";"e1b41cc7621ec7da5775ea33b3b9b549"
"303";"0";"0";"22";"7283841";"-77";"368";"-66";"1";"4";"3";"3";"3";"4";"4";"4";"5";"3";"5";"4";"5";"5";"38";"2";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"DO";"HE";"10";"DOHE10";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 10; CLT-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"d664dfaf216d20dfa29ecd004f44cade";"1";"0";"1678685755";"2023-03-13 05:35:55";"2023-03-13 05:42:52";"0000-00-00 00:00:00";"5a15b7fdf192fbff25b40291c2621481"
"305";"0";"0";"22";"7283840";"-77";"34";"-66";"1";"5";"4";"4";"4";"6";"3";"5";"4";"3";"2";"1";"4";"4";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Android 12; Mobile; rv:109.0) Gecko/110.0 Firefox/110.0";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840";"1";"1";"0";"-77";"-77";"364511fea8a7bdad5f482bfa9315856a";"1";"0";"1678692658";"2023-03-13 07:30:58";"2023-03-13 07:34:00";"0000-00-00 00:00:00";"-66"
"307";"0";"0";"22";"7283841";"-77";"197";"-66";"1";"4";"5";"6";"6";"1";"4";"4";"6";"4";"6";"2";"2";"3";"32";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"AN";"JA";"8";"ANJA8";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-66";"-66";"-66";"-66";"Mozilla/5.0 (Linux; Android 10; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36";"-99";"0";"0";"-66";"0";"7283834,7283835,7283836,7283839,7283840,7283841";"1";"1";"0";"-77";"-77";"c0ca66e9e9494f6206dbf3c3c92f3726";"1";"0";"1678694228";"2023-03-13 07:57:08";"2023-03-13 08:01:31";"0000-00-00 00:00:00";"8ab6eb8a57702d34c2314b6060e64c38"
